,Date,Cases_Sum,State,Cases_Day
85,4/16/20,3620,MS,260.0
86,4/17/20,3789,MS,169.0
87,4/18/20,3972,MS,183.0
88,4/19/20,4273,MS,301.0
89,4/20/20,4508,MS,235.0
90,4/21/20,4710,MS,202.0
91,4/22/20,4892,MS,182.0
92,4/23/20,5148,MS,256.0
93,4/24/20,5429,MS,281.0
94,4/25/20,5710,MS,281.0
95,4/26/20,5906,MS,196.0
96,4/27/20,6090,MS,184.0
97,4/28/20,6340,MS,250.0
98,4/29/20,6561,MS,221.0
99,4/30/20,6814,MS,253.0
100,5/1/20,7209,MS,395.0
101,5/2/20,7438,MS,229.0
102,5/3/20,7550,MS,112.0
103,5/4/20,7876,MS,326.0
104,5/5/20,8186,MS,310.0
105,5/6/20,8416,MS,230.0
106,5/7/20,8681,MS,265.0
107,5/8/20,9089,MS,408.0
108,5/9/20,9366,MS,277.0
109,5/10/20,9498,MS,132.0
110,5/11/20,9673,MS,175.0
111,5/12/20,9906,MS,233.0
112,5/13/20,10089,MS,183.0
113,5/14/20,10469,MS,380.0
114,5/15/20,10799,MS,330.0
115,5/16/20,11113,MS,314.0
116,5/17/20,11286,MS,173.0
117,5/18/20,11422,MS,136.0
118,5/19/20,11701,MS,279.0
119,5/20/20,11961,MS,260.0
120,5/21/20,12220,MS,259.0
121,5/22/20,12615,MS,395.0
122,5/23/20,12997,MS,382.0
123,5/24/20,13249,MS,252.0
124,5/25/20,13453,MS,204.0
125,5/26/20,13720,MS,267.0
126,5/27/20,14038,MS,318.0
127,5/28/20,14366,MS,328.0
128,5/29/20,14786,MS,420.0
129,5/30/20,15202,MS,416.0
130,5/31/20,15484,MS,282.0
131,6/1/20,15728,MS,244.0
132,6/2/20,16014,MS,286.0
133,6/3/20,16309,MS,295.0
134,6/4/20,16554,MS,245.0
135,6/5/20,16764,MS,210.0
136,6/6/20,17033,MS,269.0
137,6/7/20,17268,MS,235.0
138,6/8/20,17754,MS,486.0
139,6/9/20,18107,MS,353.0
140,6/10/20,18480,MS,373.0
141,6/11/20,18480,MS,0.0
142,6/12/20,19087,MS,607.0
143,6/13/20,19343,MS,256.0
144,6/14/20,19509,MS,166.0
145,6/15/20,19788,MS,279.0
146,6/16/20,20136,MS,348.0
147,6/17/20,20594,MS,458.0
148,6/18/20,20594,MS,0.0
149,6/19/20,20594,MS,0.0
150,6/20/20,20594,MS,0.0
151,6/21/20,20594,MS,0.0
152,6/22/20,22286,MS,1692.0
153,6/23/20,22897,MS,611.0
154,6/24/20,23421,MS,524.0
155,6/25/20,24511,MS,1090.0
156,6/26/20,25062,MS,551.0
157,6/27/20,25522,MS,460.0
158,6/28/20,25890,MS,368.0
159,6/29/20,26566,MS,676.0
160,6/30/20,27247,MS,681.0
161,7/1/20,27900,MS,653.0
162,7/2/20,28769,MS,869.0
163,7/3/20,29683,MS,914.0
164,7/4/20,30668,MS,985.0
165,7/5/20,30898,MS,230.0
166,7/6/20,31253,MS,355.0
167,7/7/20,32213,MS,960.0
168,7/8/20,32888,MS,675.0
169,7/9/20,33591,MS,703.0
170,7/10/20,34621,MS,1030.0
171,7/11/20,35419,MS,798.0
0,1/22/20,0,MT,0.0
1,1/23/20,0,MT,0.0
2,1/24/20,0,MT,0.0
3,1/25/20,0,MT,0.0
4,1/26/20,0,MT,0.0
5,1/27/20,0,MT,0.0
6,1/28/20,0,MT,0.0
7,1/29/20,0,MT,0.0
8,1/30/20,0,MT,0.0
9,1/31/20,0,MT,0.0
10,2/1/20,0,MT,0.0
11,2/2/20,0,MT,0.0
12,2/3/20,0,MT,0.0
13,2/4/20,0,MT,0.0
14,2/5/20,0,MT,0.0
15,2/6/20,0,MT,0.0
16,2/7/20,0,MT,0.0
17,2/8/20,0,MT,0.0
18,2/9/20,0,MT,0.0
19,2/10/20,0,MT,0.0
20,2/11/20,0,MT,0.0
21,2/12/20,0,MT,0.0
22,2/13/20,0,MT,0.0
23,2/14/20,0,MT,0.0
24,2/15/20,0,MT,0.0
25,2/16/20,0,MT,0.0
26,2/17/20,0,MT,0.0
27,2/18/20,0,MT,0.0
28,2/19/20,0,MT,0.0
29,2/20/20,0,MT,0.0
30,2/21/20,0,MT,0.0
31,2/22/20,0,MT,0.0
32,2/23/20,0,MT,0.0
33,2/24/20,0,MT,0.0
34,2/25/20,0,MT,0.0
35,2/26/20,0,MT,0.0
36,2/27/20,0,MT,0.0
37,2/28/20,0,MT,0.0
38,2/29/20,0,MT,0.0
39,3/1/20,0,MT,0.0
40,3/2/20,0,MT,0.0
41,3/3/20,0,MT,0.0
42,3/4/20,0,MT,0.0
43,3/5/20,0,MT,0.0
44,3/6/20,0,MT,0.0
45,3/7/20,0,MT,0.0
46,3/8/20,0,MT,0.0
47,3/9/20,0,MT,0.0
48,3/10/20,0,MT,0.0
49,3/11/20,0,MT,0.0
50,3/12/20,0,MT,0.0
51,3/13/20,4,MT,4.0
52,3/14/20,6,MT,2.0
53,3/15/20,6,MT,0.0
54,3/16/20,8,MT,2.0
55,3/17/20,9,MT,1.0
56,3/18/20,12,MT,3.0
57,3/19/20,15,MT,3.0
58,3/20/20,19,MT,4.0
59,3/21/20,27,MT,8.0
60,3/22/20,34,MT,7.0
61,3/23/20,45,MT,11.0
62,3/24/20,51,MT,6.0
63,3/25/20,65,MT,14.0
64,3/26/20,89,MT,24.0
65,3/27/20,120,MT,31.0
66,3/28/20,147,MT,27.0
67,3/29/20,161,MT,14.0
68,3/30/20,177,MT,16.0
69,3/31/20,198,MT,21.0
70,4/1/20,217,MT,19.0
71,4/2/20,241,MT,24.0
72,4/3/20,262,MT,21.0
73,4/4/20,281,MT,19.0
74,4/5/20,296,MT,15.0
75,4/6/20,318,MT,22.0
76,4/7/20,318,MT,0.0
77,4/8/20,331,MT,13.0
78,4/9/20,331,MT,0.0
79,4/10/20,331,MT,0.0
80,4/11/20,331,MT,0.0
81,4/12/20,331,MT,0.0
82,4/13/20,331,MT,0.0
83,4/14/20,331,MT,0.0
84,4/15/20,331,MT,0.0
85,4/16/20,413,MT,82.0
86,4/17/20,422,MT,9.0
87,4/18/20,426,MT,4.0
88,4/19/20,433,MT,7.0
89,4/20/20,433,MT,0.0
90,4/21/20,437,MT,4.0
91,4/22/20,439,MT,2.0
92,4/23/20,442,MT,3.0
93,4/24/20,444,MT,2.0
94,4/25/20,445,MT,1.0
95,4/26/20,448,MT,3.0
96,4/27/20,449,MT,1.0
97,4/28/20,451,MT,2.0
98,4/29/20,451,MT,0.0
99,4/30/20,452,MT,1.0
100,5/1/20,452,MT,0.0
101,5/2/20,454,MT,2.0
102,5/3/20,454,MT,0.0
103,5/4/20,456,MT,2.0
104,5/5/20,456,MT,0.0
105,5/6/20,456,MT,0.0
106,5/7/20,456,MT,0.0
107,5/8/20,458,MT,2.0
108,5/9/20,459,MT,1.0
109,5/10/20,459,MT,0.0
110,5/11/20,460,MT,1.0
111,5/12/20,462,MT,2.0
112,5/13/20,463,MT,1.0
113,5/14/20,463,MT,0.0
114,5/15/20,467,MT,4.0
115,5/16/20,469,MT,2.0
116,5/17/20,469,MT,0.0
117,5/18/20,471,MT,2.0
118,5/19/20,472,MT,1.0
119,5/20/20,479,MT,7.0
120,5/21/20,479,MT,0.0
121,5/22/20,479,MT,0.0
122,5/23/20,483,MT,4.0
123,5/24/20,483,MT,0.0
124,5/25/20,483,MT,0.0
125,5/26/20,483,MT,0.0
126,5/27/20,485,MT,2.0
127,5/28/20,489,MT,4.0
128,5/29/20,497,MT,8.0
129,5/30/20,509,MT,12.0
130,5/31/20,519,MT,10.0
131,6/1/20,523,MT,4.0
132,6/2/20,527,MT,4.0
133,6/3/20,529,MT,2.0
134,6/4/20,543,MT,14.0
135,6/5/20,545,MT,2.0
136,6/6/20,546,MT,1.0
137,6/7/20,551,MT,5.0
138,6/8/20,554,MT,3.0
139,6/9/20,560,MT,6.0
140,6/10/20,568,MT,8.0
141,6/11/20,571,MT,3.0
142,6/12/20,581,MT,10.0
143,6/13/20,596,MT,15.0
144,6/14/20,609,MT,13.0
145,6/15/20,616,MT,7.0
146,6/16/20,622,MT,6.0
147,6/17/20,639,MT,17.0
148,6/18/20,663,MT,24.0
149,6/19/20,674,MT,11.0
150,6/20/20,704,MT,30.0
151,6/21/20,723,MT,19.0
152,6/22/20,739,MT,16.0
153,6/23/20,743,MT,4.0
154,6/24/20,783,MT,40.0
155,6/25/20,819,MT,36.0
156,6/26/20,848,MT,29.0
157,6/27/20,871,MT,23.0
158,6/28/20,881,MT,10.0
159,6/29/20,937,MT,56.0
160,6/30/20,985,MT,48.0
161,7/1/20,1016,MT,31.0
162,7/2/20,1107,MT,91.0
163,7/3/20,1151,MT,44.0
164,7/4/20,1191,MT,40.0
165,7/5/20,1236,MT,45.0
166,7/6/20,1273,MT,37.0
167,7/7/20,1353,MT,80.0
168,7/8/20,1397,MT,44.0
169,7/9/20,1493,MT,96.0
170,7/10/20,1620,MT,127.0
171,7/11/20,1705,MT,85.0
0,1/22/20,0,NC,0.0
1,1/23/20,0,NC,0.0
2,1/24/20,0,NC,0.0
3,1/25/20,0,NC,0.0
4,1/26/20,0,NC,0.0
5,1/27/20,0,NC,0.0
6,1/28/20,0,NC,0.0
7,1/29/20,0,NC,0.0
8,1/30/20,0,NC,0.0
9,1/31/20,0,NC,0.0
10,2/1/20,0,NC,0.0
11,2/2/20,0,NC,0.0
12,2/3/20,0,NC,0.0
13,2/4/20,0,NC,0.0
14,2/5/20,0,NC,0.0
15,2/6/20,0,NC,0.0
16,2/7/20,0,NC,0.0
17,2/8/20,0,NC,0.0
18,2/9/20,0,NC,0.0
19,2/10/20,0,NC,0.0
20,2/11/20,0,NC,0.0
21,2/12/20,0,NC,0.0
22,2/13/20,0,NC,0.0
23,2/14/20,0,NC,0.0
24,2/15/20,0,NC,0.0
25,2/16/20,0,NC,0.0
26,2/17/20,0,NC,0.0
27,2/18/20,0,NC,0.0
28,2/19/20,0,NC,0.0
29,2/20/20,0,NC,0.0
30,2/21/20,0,NC,0.0
31,2/22/20,0,NC,0.0
32,2/23/20,0,NC,0.0
33,2/24/20,0,NC,0.0
34,2/25/20,0,NC,0.0
35,2/26/20,0,NC,0.0
36,2/27/20,0,NC,0.0
37,2/28/20,0,NC,0.0
38,2/29/20,0,NC,0.0
39,3/1/20,0,NC,0.0
40,3/2/20,0,NC,0.0
41,3/3/20,1,NC,1.0
42,3/4/20,1,NC,0.0
43,3/5/20,1,NC,0.0
44,3/6/20,2,NC,1.0
45,3/7/20,2,NC,0.0
46,3/8/20,2,NC,0.0
47,3/9/20,7,NC,5.0
48,3/10/20,8,NC,1.0
49,3/11/20,16,NC,8.0
50,3/12/20,16,NC,0.0
51,3/13/20,17,NC,1.0
52,3/14/20,32,NC,15.0
53,3/15/20,33,NC,1.0
54,3/16/20,40,NC,7.0
55,3/17/20,40,NC,0.0
56,3/18/20,63,NC,23.0
57,3/19/20,137,NC,74.0
58,3/20/20,137,NC,0.0
59,3/21/20,183,NC,46.0
60,3/22/20,255,NC,72.0
61,3/23/20,289,NC,34.0
62,3/24/20,392,NC,103.0
63,3/25/20,495,NC,103.0
64,3/26/20,622,NC,127.0
65,3/27/20,763,NC,141.0
66,3/28/20,929,NC,166.0
67,3/29/20,1163,NC,234.0
68,3/30/20,1302,NC,139.0
69,3/31/20,1491,NC,189.0
70,4/1/20,1580,NC,89.0
71,4/2/20,1855,NC,275.0
72,4/3/20,2093,NC,238.0
73,4/4/20,2402,NC,309.0
74,4/5/20,2585,NC,183.0
75,4/6/20,2870,NC,285.0
76,4/7/20,3220,NC,350.0
77,4/8/20,3427,NC,207.0
78,4/9/20,3653,NC,226.0
79,4/10/20,3909,NC,256.0
80,4/11/20,4303,NC,394.0
81,4/12/20,4517,NC,214.0
82,4/13/20,4778,NC,261.0
83,4/14/20,4988,NC,210.0
84,4/15/20,5099,NC,111.0
85,4/16/20,5374,NC,275.0
86,4/17/20,5853,NC,479.0
87,4/18/20,6119,NC,266.0
88,4/19/20,6443,NC,324.0
89,4/20/20,6680,NC,237.0
90,4/21/20,6843,NC,163.0
91,4/22/20,7074,NC,231.0
92,4/23/20,7380,NC,306.0
93,4/24/20,7782,NC,402.0
94,4/25/20,8232,NC,450.0
95,4/26/20,8480,NC,248.0
96,4/27/20,8678,NC,198.0
97,4/28/20,9177,NC,499.0
98,4/29/20,9515,NC,338.0
99,4/30/20,10015,NC,500.0
100,5/1/20,10920,NC,905.0
101,5/2/20,11504,NC,584.0
102,5/3/20,11664,NC,160.0
103,5/4/20,11843,NC,179.0
104,5/5/20,12253,NC,410.0
105,5/6/20,12756,NC,503.0
106,5/7/20,13390,NC,634.0
107,5/8/20,13866,NC,476.0
108,5/9/20,14358,NC,492.0
109,5/10/20,14757,NC,399.0
110,5/11/20,15036,NC,279.0
111,5/12/20,15344,NC,308.0
112,5/13/20,15816,NC,472.0
113,5/14/20,16505,NC,689.0
114,5/15/20,17130,NC,625.0
115,5/16/20,17977,NC,847.0
116,5/17/20,18512,NC,535.0
117,5/18/20,19019,NC,507.0
118,5/19/20,19699,NC,680.0
119,5/20/20,20124,NC,425.0
120,5/21/20,20855,NC,731.0
121,5/22/20,21613,NC,758.0
122,5/23/20,22715,NC,1102.0
123,5/24/20,23211,NC,496.0
124,5/25/20,23930,NC,719.0
125,5/26/20,24112,NC,182.0
126,5/27/20,24623,NC,511.0
127,5/28/20,25409,NC,786.0
128,5/29/20,26487,NC,1078.0
129,5/30/20,27669,NC,1182.0
130,5/31/20,27669,NC,0.0
131,6/1/20,29251,NC,1582.0
132,6/2/20,29875,NC,624.0
133,6/3/20,30770,NC,895.0
134,6/4/20,31852,NC,1082.0
135,6/5/20,33247,NC,1395.0
136,6/6/20,34612,NC,1365.0
137,6/7/20,35530,NC,918.0
138,6/8/20,36357,NC,827.0
139,6/9/20,37090,NC,733.0
140,6/10/20,38168,NC,1078.0
141,6/11/20,39473,NC,1305.0
142,6/12/20,41245,NC,1772.0
143,6/13/20,42815,NC,1570.0
144,6/14/20,44108,NC,1293.0
145,6/15/20,45092,NC,984.0
146,6/16/20,45874,NC,782.0
147,6/17/20,46853,NC,979.0
148,6/18/20,48185,NC,1332.0
149,6/19/20,49806,NC,1621.0
150,6/20/20,51388,NC,1582.0
151,6/21/20,52791,NC,1403.0
152,6/22/20,53593,NC,802.0
153,6/23/20,54442,NC,849.0
154,6/24/20,55911,NC,1469.0
155,6/25/20,57126,NC,1215.0
156,6/26/20,58815,NC,1689.0
157,6/27/20,60537,NC,1722.0
158,6/28/20,62140,NC,1603.0
159,6/29/20,63478,NC,1338.0
160,6/30/20,64668,NC,1190.0
161,7/1/20,66496,NC,1828.0
162,7/2/20,68136,NC,1640.0
163,7/3/20,70219,NC,2083.0
164,7/4/20,71653,NC,1434.0
165,7/5/20,72979,NC,1326.0
166,7/6/20,74516,NC,1537.0
167,7/7/20,75871,NC,1355.0
168,7/8/20,77307,NC,1436.0
169,7/9/20,79347,NC,2040.0
170,7/10/20,81330,NC,1983.0
171,7/11/20,83793,NC,2463.0
0,1/22/20,0,ND,0.0
1,1/23/20,0,ND,0.0
2,1/24/20,0,ND,0.0
3,1/25/20,0,ND,0.0
4,1/26/20,0,ND,0.0
5,1/27/20,0,ND,0.0
6,1/28/20,0,ND,0.0
7,1/29/20,0,ND,0.0
8,1/30/20,0,ND,0.0
9,1/31/20,0,ND,0.0
10,2/1/20,0,ND,0.0
11,2/2/20,0,ND,0.0
12,2/3/20,0,ND,0.0
13,2/4/20,0,ND,0.0
14,2/5/20,0,ND,0.0
15,2/6/20,0,ND,0.0
16,2/7/20,0,ND,0.0
17,2/8/20,0,ND,0.0
18,2/9/20,0,ND,0.0
19,2/10/20,0,ND,0.0
20,2/11/20,0,ND,0.0
21,2/12/20,0,ND,0.0
22,2/13/20,0,ND,0.0
23,2/14/20,0,ND,0.0
24,2/15/20,0,ND,0.0
25,2/16/20,0,ND,0.0
26,2/17/20,0,ND,0.0
27,2/18/20,0,ND,0.0
28,2/19/20,0,ND,0.0
29,2/20/20,0,ND,0.0
30,2/21/20,0,ND,0.0
31,2/22/20,0,ND,0.0
32,2/23/20,0,ND,0.0
33,2/24/20,0,ND,0.0
34,2/25/20,0,ND,0.0
35,2/26/20,0,ND,0.0
36,2/27/20,0,ND,0.0
37,2/28/20,0,ND,0.0
38,2/29/20,0,ND,0.0
39,3/1/20,0,ND,0.0
40,3/2/20,0,ND,0.0
41,3/3/20,0,ND,0.0
42,3/4/20,0,ND,0.0
43,3/5/20,0,ND,0.0
44,3/6/20,0,ND,0.0
45,3/7/20,0,ND,0.0
46,3/8/20,0,ND,0.0
47,3/9/20,0,ND,0.0
48,3/10/20,0,ND,0.0
49,3/11/20,0,ND,0.0
50,3/12/20,1,ND,1.0
51,3/13/20,1,ND,0.0
52,3/14/20,1,ND,0.0
53,3/15/20,1,ND,0.0
54,3/16/20,1,ND,0.0
55,3/17/20,5,ND,4.0
56,3/18/20,7,ND,2.0
57,3/19/20,19,ND,12.0
58,3/20/20,26,ND,7.0
59,3/21/20,28,ND,2.0
60,3/22/20,30,ND,2.0
61,3/23/20,32,ND,2.0
62,3/24/20,36,ND,4.0
63,3/25/20,45,ND,9.0
64,3/26/20,58,ND,13.0
65,3/27/20,68,ND,10.0
66,3/28/20,93,ND,25.0
67,3/29/20,97,ND,4.0
68,3/30/20,109,ND,12.0
69,3/31/20,126,ND,17.0
70,4/1/20,147,ND,21.0
71,4/2/20,159,ND,12.0
72,4/3/20,173,ND,14.0
73,4/4/20,186,ND,13.0
74,4/5/20,207,ND,21.0
75,4/6/20,225,ND,18.0
76,4/7/20,237,ND,12.0
77,4/8/20,251,ND,14.0
78,4/9/20,269,ND,18.0
79,4/10/20,278,ND,9.0
80,4/11/20,293,ND,15.0
81,4/12/20,308,ND,15.0
82,4/13/20,331,ND,23.0
83,4/14/20,341,ND,10.0
84,4/15/20,365,ND,24.0
85,4/16/20,393,ND,28.0
86,4/17/20,393,ND,0.0
87,4/18/20,393,ND,0.0
88,4/19/20,393,ND,0.0
89,4/20/20,627,ND,234.0
90,4/21/20,643,ND,16.0
91,4/22/20,679,ND,36.0
92,4/23/20,709,ND,30.0
93,4/24/20,748,ND,39.0
94,4/25/20,803,ND,55.0
95,4/26/20,867,ND,64.0
96,4/27/20,941,ND,74.0
97,4/28/20,990,ND,49.0
98,4/29/20,1033,ND,43.0
99,4/30/20,1067,ND,34.0
100,5/1/20,1107,ND,40.0
101,5/2/20,1153,ND,46.0
102,5/3/20,1191,ND,38.0
103,5/4/20,1225,ND,34.0
104,5/5/20,1266,ND,41.0
105,5/6/20,1322,ND,56.0
106,5/7/20,1370,ND,48.0
107,5/8/20,1424,ND,54.0
108,5/9/20,1463,ND,39.0
109,5/10/20,1489,ND,26.0
110,5/11/20,1515,ND,26.0
111,5/12/20,1570,ND,55.0
112,5/13/20,1645,ND,75.0
113,5/14/20,1712,ND,67.0
114,5/15/20,1761,ND,49.0
115,5/16/20,1847,ND,86.0
116,5/17/20,1897,ND,50.0
117,5/18/20,1927,ND,30.0
118,5/19/20,1992,ND,65.0
119,5/20/20,2078,ND,86.0
120,5/21/20,2188,ND,110.0
121,5/22/20,2267,ND,79.0
122,5/23/20,2315,ND,48.0
123,5/24/20,2364,ND,49.0
124,5/25/20,2402,ND,38.0
125,5/26/20,2420,ND,18.0
126,5/27/20,2437,ND,17.0
127,5/28/20,2479,ND,42.0
128,5/29/20,2518,ND,39.0
129,5/30/20,2552,ND,34.0
130,5/31/20,2575,ND,23.0
131,6/1/20,2624,ND,49.0
132,6/2/20,2646,ND,22.0
133,6/3/20,2679,ND,33.0
134,6/4/20,2706,ND,27.0
135,6/5/20,2745,ND,39.0
136,6/6/20,2816,ND,71.0
137,6/7/20,2861,ND,45.0
138,6/8/20,2879,ND,18.0
139,6/9/20,2901,ND,22.0
140,6/10/20,2941,ND,40.0
141,6/11/20,2980,ND,39.0
142,6/12/20,3016,ND,36.0
143,6/13/20,3058,ND,42.0
144,6/14/20,3080,ND,22.0
145,6/15/20,3101,ND,21.0
146,6/16/20,3124,ND,23.0
147,6/17/20,3192,ND,68.0
148,6/18/20,3192,ND,0.0
149,6/19/20,3225,ND,33.0
150,6/20/20,3251,ND,26.0
151,6/21/20,3288,ND,37.0
152,6/22/20,3313,ND,25.0
153,6/23/20,3319,ND,6.0
154,6/24/20,3393,ND,74.0
155,6/25/20,3418,ND,25.0
156,6/26/20,3458,ND,40.0
157,6/27/20,3458,ND,0.0
158,6/28/20,3495,ND,37.0
159,6/29/20,3539,ND,44.0
160,6/30/20,3576,ND,37.0
161,7/1/20,3615,ND,39.0
162,7/2/20,3657,ND,42.0
163,7/3/20,3722,ND,65.0
164,7/4/20,3779,ND,57.0
165,7/5/20,3816,ND,37.0
166,7/6/20,3849,ND,33.0
167,7/7/20,3897,ND,48.0
168,7/8/20,3970,ND,73.0
169,7/9/20,4069,ND,99.0
170,7/10/20,4154,ND,85.0
171,7/11/20,4243,ND,89.0
0,1/22/20,0,NE,0.0
1,1/23/20,0,NE,0.0
2,1/24/20,0,NE,0.0
3,1/25/20,0,NE,0.0
4,1/26/20,0,NE,0.0
5,1/27/20,0,NE,0.0
6,1/28/20,0,NE,0.0
7,1/29/20,0,NE,0.0
8,1/30/20,0,NE,0.0
9,1/31/20,0,NE,0.0
10,2/1/20,0,NE,0.0
11,2/2/20,0,NE,0.0
12,2/3/20,0,NE,0.0
13,2/4/20,0,NE,0.0
14,2/5/20,0,NE,0.0
15,2/6/20,0,NE,0.0
16,2/7/20,0,NE,0.0
17,2/8/20,0,NE,0.0
18,2/9/20,0,NE,0.0
19,2/10/20,0,NE,0.0
20,2/11/20,0,NE,0.0
21,2/12/20,0,NE,0.0
22,2/13/20,0,NE,0.0
23,2/14/20,0,NE,0.0
24,2/15/20,0,NE,0.0
25,2/16/20,0,NE,0.0
26,2/17/20,0,NE,0.0
27,2/18/20,0,NE,0.0
28,2/19/20,0,NE,0.0
29,2/20/20,0,NE,0.0
30,2/21/20,0,NE,0.0
31,2/22/20,0,NE,0.0
32,2/23/20,0,NE,0.0
33,2/24/20,0,NE,0.0
34,2/25/20,0,NE,0.0
35,2/26/20,0,NE,0.0
36,2/27/20,0,NE,0.0
37,2/28/20,0,NE,0.0
38,2/29/20,0,NE,0.0
39,3/1/20,0,NE,0.0
40,3/2/20,0,NE,0.0
41,3/3/20,0,NE,0.0
42,3/4/20,0,NE,0.0
43,3/5/20,0,NE,0.0
44,3/6/20,1,NE,1.0
45,3/7/20,1,NE,0.0
46,3/8/20,1,NE,0.0
47,3/9/20,4,NE,3.0
48,3/10/20,5,NE,1.0
49,3/11/20,10,NE,5.0
50,3/12/20,11,NE,1.0
51,3/13/20,13,NE,2.0
52,3/14/20,18,NE,5.0
53,3/15/20,18,NE,0.0
54,3/16/20,18,NE,0.0
55,3/17/20,24,NE,6.0
56,3/18/20,26,NE,2.0
57,3/19/20,31,NE,5.0
58,3/20/20,36,NE,5.0
59,3/21/20,45,NE,9.0
60,3/22/20,49,NE,4.0
61,3/23/20,52,NE,3.0
62,3/24/20,55,NE,3.0
63,3/25/20,62,NE,7.0
64,3/26/20,73,NE,11.0
65,3/27/20,80,NE,7.0
66,3/28/20,108,NE,28.0
67,3/29/20,129,NE,21.0
68,3/30/20,153,NE,24.0
69,3/31/20,177,NE,24.0
70,4/1/20,214,NE,37.0
71,4/2/20,254,NE,40.0
72,4/3/20,284,NE,30.0
73,4/4/20,318,NE,34.0
74,4/5/20,354,NE,36.0
75,4/6/20,401,NE,47.0
76,4/7/20,477,NE,76.0
77,4/8/20,522,NE,45.0
78,4/9/20,576,NE,54.0
79,4/10/20,646,NE,70.0
80,4/11/20,703,NE,57.0
81,4/12/20,757,NE,54.0
82,4/13/20,832,NE,75.0
83,4/14/20,873,NE,41.0
84,4/15/20,915,NE,42.0
85,4/16/20,960,NE,45.0
86,4/17/20,1003,NE,43.0
87,4/18/20,1163,NE,160.0
88,4/19/20,1200,NE,37.0
89,4/20/20,1293,NE,93.0
90,4/21/20,1436,NE,143.0
91,4/22/20,1676,NE,240.0
92,4/23/20,1895,NE,219.0
93,4/24/20,2110,NE,215.0
94,4/25/20,2394,NE,284.0
95,4/26/20,2517,NE,123.0
96,4/27/20,2880,NE,363.0
97,4/28/20,3280,NE,400.0
98,4/29/20,3760,NE,480.0
99,4/30/20,4232,NE,472.0
100,5/1/20,4781,NE,549.0
101,5/2/20,5260,NE,479.0
102,5/3/20,5597,NE,337.0
103,5/4/20,5988,NE,391.0
104,5/5/20,6335,NE,347.0
105,5/6/20,6667,NE,332.0
106,5/7/20,7067,NE,400.0
107,5/8/20,7695,NE,628.0
108,5/9/20,8091,NE,396.0
109,5/10/20,8171,NE,80.0
110,5/11/20,8390,NE,219.0
111,5/12/20,8531,NE,141.0
112,5/13/20,8908,NE,377.0
113,5/14/20,9241,NE,333.0
114,5/15/20,9607,NE,366.0
115,5/16/20,10050,NE,443.0
116,5/17/20,10171,NE,121.0
117,5/18/20,10457,NE,286.0
118,5/19/20,10685,NE,228.0
119,5/20/20,10947,NE,262.0
120,5/21/20,11249,NE,302.0
121,5/22/20,11492,NE,243.0
122,5/23/20,11791,NE,299.0
123,5/24/20,11942,NE,151.0
124,5/25/20,12168,NE,226.0
125,5/26/20,12423,NE,255.0
126,5/27/20,12786,NE,363.0
127,5/28/20,13052,NE,266.0
128,5/29/20,13438,NE,386.0
129,5/30/20,13688,NE,250.0
130,5/31/20,13880,NE,192.0
131,6/1/20,14131,NE,251.0
132,6/2/20,14402,NE,271.0
133,6/3/20,14671,NE,269.0
134,6/4/20,14923,NE,252.0
135,6/5/20,15186,NE,263.0
136,6/6/20,15351,NE,165.0
137,6/7/20,15443,NE,92.0
138,6/8/20,15565,NE,122.0
139,6/9/20,15698,NE,133.0
140,6/10/20,15839,NE,141.0
141,6/11/20,16130,NE,291.0
142,6/12/20,16334,NE,204.0
143,6/13/20,16454,NE,120.0
144,6/14/20,16544,NE,90.0
145,6/15/20,16674,NE,130.0
146,6/16/20,16861,NE,187.0
147,6/17/20,17052,NE,191.0
148,6/18/20,17235,NE,183.0
149,6/19/20,17410,NE,175.0
150,6/20/20,17519,NE,109.0
151,6/21/20,17621,NE,102.0
152,6/22/20,17771,NE,150.0
153,6/23/20,17910,NE,139.0
154,6/24/20,18037,NE,127.0
155,6/25/20,18180,NE,143.0
156,6/26/20,18355,NE,175.0
157,6/27/20,18601,NE,246.0
158,6/28/20,18722,NE,121.0
159,6/29/20,18864,NE,142.0
160,6/30/20,19004,NE,140.0
161,7/1/20,19136,NE,132.0
162,7/2/20,19288,NE,152.0
163,7/3/20,19501,NE,213.0
164,7/4/20,19659,NE,158.0
165,7/5/20,19761,NE,102.0
166,7/6/20,19876,NE,115.0
167,7/7/20,20076,NE,200.0
168,7/8/20,20303,NE,227.0
169,7/9/20,20460,NE,157.0
170,7/10/20,20639,NE,179.0
171,7/11/20,20886,NE,247.0
0,1/22/20,0,NH,0.0
1,1/23/20,0,NH,0.0
2,1/24/20,0,NH,0.0
3,1/25/20,0,NH,0.0
4,1/26/20,0,NH,0.0
5,1/27/20,0,NH,0.0
6,1/28/20,0,NH,0.0
7,1/29/20,0,NH,0.0
8,1/30/20,0,NH,0.0
9,1/31/20,0,NH,0.0
10,2/1/20,0,NH,0.0
11,2/2/20,0,NH,0.0
12,2/3/20,0,NH,0.0
13,2/4/20,0,NH,0.0
14,2/5/20,0,NH,0.0
15,2/6/20,0,NH,0.0
16,2/7/20,0,NH,0.0
17,2/8/20,0,NH,0.0
18,2/9/20,0,NH,0.0
19,2/10/20,0,NH,0.0
20,2/11/20,0,NH,0.0
21,2/12/20,0,NH,0.0
22,2/13/20,0,NH,0.0
